,Song Title,Artists,Producers,Genius ViewCount,Song Rank,Year,Lyrics
44,Just Dance,"('Lady Gaga', ""Colby O'Donis"")","['Akon', 'RedOne']",125569,3,2009,"[Intro: Lady Gaga & Akon]
RedOne
Konvict
Gaga (Oh-oh, eh)

[Verse 1: Lady Gaga & Akon]
I've had a little bit too much, much (Oh, oh, oh-oh)
All of the people start to rush (Start to rush by)
A dizzy twister dance
Can't find my drink or man
Where are my keys?
I lost my phone, phone (Oh, oh, oh-oh)

[Pre-Chorus: Lady Gaga]
What's going on on the floor?
I love this record, baby, but I can't see straight anymore
Keep it cool
What's the name of this club?
I can't remember, but it's alright, alright

[Chorus: Lady Gaga]
Just dance
Gonna be okay
Da-da-doo-doot-n, just dance
Spin that record, babe
Da-da-doo-doot-n, just dance
Gonna be okay
Da-da-da-dance, dance, dance
Just j-j-just dance

[Verse 2: Lady Gaga & Akon]
Wish I could shut my playboy mouth (Oh, oh, oh-oh)
How'd I turn my shirt inside out? (Inside out, right)
Control your poison, babe
Roses have thorns, they say
And we're all gettin' hosed tonight (Oh, oh, oh-oh)

[Pre-Chorus: Lady Gaga]
What's going on on the floor?
I love this record, baby, but I can't see straight anymore
Keep it cool
What's the name of this club?
I can't remember, but it's alright, alright

[Chorus: Lady Gaga]
Just dance
Gonna be okay
Da-da-doo-doot-n, just dance
Spin that record, babe
Da-da-doo-doot-n, just dance
Gonna be okay
Da-da-da-dance, dance, dance
Just j-j-just dance

[Verse 3: Colby O'Donis]
When I come through on the dance floor, checking out that catalogue
Can't believe my eyes
So many women without a flaw
And I ain't gonna give it up
Steady, tryna pick it up, like a call
I'mma hit it, I'mma beat it and latch onto it until tomorrow, yeah
Shorty, I can see that you got so much energy
The way you twirling up them hips 'round and 'round
And there is no reason at all why you can't leave here with me
In the meantime, stay and let me watch you break it down

[Chorus: Lady Gaga & Akon]
And dance
Gonna be okay (Oh-oh)
Da-da-doo-doot-n, just dance (Ooh, yeah)
Spin that record, babe
Da-da-doo-doot-n, just dance (Ooh, yeah)
Gonna be okay
Da-da-doo-doot-n, just dance (Ooh, yeah)
Spin that record, babe
Da-da-doo-doot-n, just dance (Oh)
Gonna be okay
Da-da-da-dance, dance, dance (Gonna be okay, yeah)
Just j-j-just dance (Oh)

[Interlude: Akon]
(Incredible... amazing... music)
Wooo!
Let's go!

[Bridge: Lady Gaga & Akon]
Half psychotic, sick, hypnotic, got my blueprint, it's symphonic
Half psychotic, sick, hypnotic, got my blueprint, electronic
Half psychotic, sick, hypnotic, got my blueprint, it's symphonic
Half psychotic, sick, hypnotic, got my blueprint, electronic
Go!
Use your muscle, carve it out, work it, hustle
(I got it, just stay close enough to get it on)
Don't slow!
Drive it, clean it, Lysol, bleed it
Spend the last dough (I got it) in your pock-o (I got it)

[Chorus: Lady Gaga]
Just dance
Gonna be okay
Da-da-doo-doot-n, just dance
Spin that record, babe
Da-da-doo-doot-n, just dance
Gonna be okay
Da-da-doo-doot-n, just dance
Spin that record, babe
Da-da-doo-doot-n, just dance
Gonna be okay
Da-da-da-dance, dance, dance
Just j-j-just dance"
45,Kiss Me Thru The Phone,"(""Soulja Boy Tell 'em"", 'Sammie')",[],0,19,2009,
46,Knock You Down,"('Keri Hilson', 'Kanye West', 'Ne-Yo')",['Danja'],294175,15,2009,"[Intro: Keri Hilson talking]
Uh, not again
Oh, this ain't supposed to happen to me

[Break: Kanye West]
Keep rocking and keep knocking
Whether you Louboutin'd up or Reebokin'
You see the hate that they're serving on a platter
So what we gonna have, dessert or disaster?

[Verse 1: Keri Hilson]
I never thought I'd be in love like this
When I look at you, my mind goes on a trip
Then you came in and knocked me on my face
Feels like in I'm a race, but I already won first place
I never thought I'd fall for you as hard as I did (as hard as I did, yeah)
You got me thinking 'bout our life, our house, and kids, yeah
Every morning, I look at you and smile
'Cause boy, you came around and you knocked me down, knocked me down

[Hook: Keri Hilson]
Sometimes love comes around (love comes around, love comes around)
And it knocks you down
Just get back up, when it knocks you down, knocks you down
Sometimes love comes around
And it knocks you down
Just get back up, when it knocks you down, knocks you down

[Verse 2: Ne-Yo]
I never thought I'd hear myself say (Mmh)
""Y'all go ahead, I think I'm gonna kick it with my girl today"" (Kick it with my girl today)
I used to be commander-in-chief of my pimp shit flying high (Flying high)
Til I met this pretty little missile that shot me out the sky (Oh, shot me out the sky)
Hey, so now I'm crashing
Don't know how it happened
But I know it feels so damn good
Said if I could go back and make it happen faster
Don't you know I would, baby, if I could?
Miss Independent, to the fullest (Oh)
The load never too much, she helping me pull it
She shot the bullet that ended that life (Oh)
I swear to you the pimp in me just died tonight
Girl, sometimes love...

[Hook: Keri Hilson, Ne-Yo]
Sometimes love comes around (love comes around, love comes around) (Hey, oh, it comes around)
And it knocks you down (Hey, yeah)
Just get back up, when it knocks you down, knocks you down (Ooh, when it knocks you down) (Hey)
Sometimes love comes around (Ooh, whoa, yeah, comes around)
And it knocks you down (Oh)
Just get back up, when it knocks you down, knocks you down (Ooh, when it knocks you down, knocks you down)

[Verse 3: Kanye West]
Tell me now, can you make it past your Caspers?
So we can finally fly off into NASA
You was always the cheerleader of my dream
That seem to only date the head of football teams
And I was the class clown that always kept you laughing
We were never meant to be, baby, we just happened
So please, don't mess up the trick
Hey Young World, I'm the new Slick Rick
They say I move too quick but we can't let this moment pass us
Let the hourglass pass right into ashes
Let the wind blow the ash right before my glasses
So I wrote this love letter right before my classes
How could a goddess ask someone that's only average?
For advice, OMG, you listen to that, bitch
Woe is me, baby, this is tragic
'Cause we had it, we was magic
I was flying, now I'm crashing
This is Bad, real bad, Michael Jackson
Now I'm mad, real mad, Joe Jackson
You should leave your boyfriend now, I'm gon' ask him

[Verse 4: Keri Hilson]
So you gotta take the good with the bad, happy and the sad
And let it bring a better future than I had in the past
Oh, 'cause I don't wanna make the same mistakes I did
I don't wanna fall back on my face again
(Whoa, whoa) Mmh
I'll admit it, I was scared to act to love's call
(Whoa, whoa)
And if it hits better, make it worth the fall, until it comes around, hey

[Hook: Keri Hilson, Ne-Yo, Both]
Sometimes love comes around (love comes around, love comes around) (Comes around, whoa)
And it knocks you down
Just get back up, when it knocks you down, knocks you down (Get back up when it knocks you down)
Sometimes love comes around (When love comes around) (When love comes around)
And it knocks you down (Eh eh) (Oh oh)
Just get back up, when it knocks you down, knocks you down (Eh eh) (Oh oh, when it knows you down, knocks you down)

[Outro: Both, Keri Hilson, Ne-Yo]
Won't see it coming when it happens (Eh)
But when it happens (Uh huh)
You're gonna feel it, let me tell you now
You see when love comes and knocks you down (Oh, no, when it knocks you down)
Won't see it coming when it happens (Oh oh)
But when it happens (Ooh)
You're gonna feel it, let me tell you now (Tell you now)
You see when love comes and knocks you down
Yeah"
47,Let It Rock,"('Kevin Rudolf', 'Lil Wayne')",['Kevin Rudolf'],41280,32,2009,"[Verse 1: Kevin Rudolf]
I see your dirty face, hide behind your collar
What is done in vain, truth is hard to swallow
So you pray to God to justify the way
You live a lie, live a lie, live a lie
And you take your time
And you do your crime
Well, you made your bed
I made mine

[Chorus: Kevin Rudolf]
Because when I arrive, I, I'll bring the fire
Make you come alive, I can take you higher
What this is, forgot, I must now remind you
Let it rock, let it rock, let it rock

[Verse 2: Kevin Rudolf]
Now the son's disgraced, he who knew his father
When he cursed his name, turned and chased the dollar
But it broke his heart, so he stuck his middle finger
To the world, to the world, to the world
And you take your time
And you stand in line
Well, you'll get what's yours
I got mine

[Chorus: Kevin Rudolf]
Because when I arrive, I, I'll bring the fire
Make you come alive, I can take you higher
What this is, forgot, I must now remind you
Let it rock, let it rock, let it rock

[Verse 3: Lil Wayne]
Yeoaw!
Wayne's World, Planet Rock
Panties drop, and the tops
And she gonna rock 'til the camera stop
And I sing about angels like Angela
(Rock!) And Pamela
(Rock!) And Samantha
(Rock!) And Amanda
And Tamara, ménage à moi
I'm in here like, ""Bitch, what's up?""
Mechanic, me, I can fix you up
I can dick you up, I can dick you down
Shorty, we can go wherever, just pick a town
And my jewelry is louder than an engine sound
Big-ass rocks like on the ground
Dirty like socks that's on the ground
Weezy

[Chorus: Kevin Rudolf]
Because when I arrive, I, I'll bring the fire
Make you come alive, I can take you higher
What this is, forgot, I must now remind you
Let it rock, let it rock, let it rock
Because when I arrive, I, I'll bring the fire
Make you come alive, I can take you higher
What this is, forgot, I must now remind you
Let it rock, let it rock, let it rock
Just let it rock, let it rock, let it rock
Let it rock
Let it rock

[Verse 4: Lil Wayne]
I'm back like I forgot somethin', I'm somethin'
Ruling rock rubbin' rap running
Miles like I'm trying to get a flat stomach
Like Wayne the personal trainer
My aim is perfect, I'll bang ya
Period, like the reminder

[Outro: Kevin Rudolf]
And I wish I could be as cruel as you
And I wish I could say the things you do
But I can't and I won't live a lie
No, not this time"
48,Live Your Life,"('T.I.', 'Rihanna')",['Just Blaze'],330306,18,2009,"[Sample (over intro)]
Miya hee, miya ho, miya hu, miya ha-ha
Miya hee, miya ho, miya hu, miya ha-ha
Miya hee, miya ho, miya hu, miya ha-ha
Miya hee, miya ho, miya hu, miya ha-ha

[Intro: T.I.]
Ay... this a special what's happenin' to all my
All my soldiers over there in Iraq
E'rybody right here
What you need to do is be thankful for the life you got, y'knowmsayin?
Stop lookin' at what you ain't got
Start bein' thankful for what you do got
Let's give it to 'em baby girl, hey

[Chorus: Rihanna]
You're gonna be, a shinin' star
In fancy clothes, and fancy cars
And then you'll see, you're gonna go far
Cause everyone knows, just who ya are-are
So live your life (AYY! Ayyy ayyy ayyy)
You steady chasin' that paper
Just live your life (OHH! Ayyy ayyy ayyy)
Ain't got no time for no haters
Just live your life (AYY! Ayyy ayyy ayyy)
No tellin' where it'll take ya
Just live your life (OHH! Ayyy ayyy ayyy)
Cause I'm a paper chaser
Just livin' my life (AYY) my life (OHH)
My life (AYY) my life (OHH)
Just livin' my life (AYY) my life (OHH)
My life (AYY) my life (OHH) just livin' my life

[Verse 1: T.I.]
Hey, never mind what haters say, ignore 'em 'til they fade away
Amazing they ungrateful after all the game I gave away
Safe to say I paved the way for you cats to get paid today
You'd still be wastin' days away now had I never saved the day
Consider them my protege, homage I think they should pay
Instead of bein' gracious, they violate in a major way
I never been a hater, still, I love 'em in a crazy way
Some say they sold the yay' you know they couldn't get work on Labor Day
It ain't that black and white, it has an area the shade of gray
I'm Westside anyway, even if I left today and stayed away
Some move away to make a way, not move away cause they afraid
I brought back to the hood, and all you ever did was take away
I pray for patience but they make me wanna melt they face away
Like I once made 'em spray, now I could make 'em put the K's away
Been thuggin' all my life, can't say I don't deserve to take a break
You'd rather see me catch a case and watch my future fade away

[Chorus: Rihanna]
You're gonna be, a shinin' star
In fancy clothes, and fancy car-ars
And then you'll see, you're gonna go far
Cause everyone knows, just who ya are-are
So live your life (AYY! Ayyy ayyy ayyy)
[You steady chasin' that paper]
Just live your life (AYY! Ayyy ayyy ayyy)
Ain't got no time for no haters
Just live your life (AYY! Ayyy ayyy ayyy)
No tellin' where it'll take ya
Just live your life (OHH! Ayyy ayyy ayyy)
Cause I'm a paper chaser
Just livin' my life (AYY) my life (OHH)
My life (AYY) my life (OHH)
Just livin' my life (AYY) my life (OHH)
My life (AYY) my life (OHH) just livin' my life

[Verse 2: T.I.]
I'm the opposite of moderate, immaculately polished with
The spirit of a hustler and the swagger of a college kid
Allergic to the counterfeit, impartial to the politics
Articulate, but still I'll grab a nigga by the collar quick
Whoever havin' problems with their record sales just holler Tip
If that don't work and all else fails then turn around and follow Tip
I got love for the game, but ay I'm not in love with all of it
Could do without the fame, and rappers nowadays are comedy
The hootin' and the hollerin', back and forth with the arguin'
Where you from, who you know, what you make and what kind of car you in
Seems as though you lost sight of what's important when depositin'
Them checks into your bank account, and you up out of poverty
Your values is a disarray, prioritizin' horribly
Unhappy with the riches cause you're piss poor morally
Ignorin' all prior advice and forewarnin'
And we mighty full of ourselves all of a sudden, aren't we?

[Chorus: Rihanna]
You're gonna be, a shinin' star
In fancy clothes, and fancy cars
And then you'll see, you're gonna go far
Cause everyone knows, just who ya are-are
So live your life (AYY! Ayyy ayyy ayyy)
You steady chasin' that paper
Just live your life (AYY! Ayyy ayyy ayyy)
Ain't got no time for no haters
Just live your life (AYY! Ayyy ayyy ayyy)
No tellin' where it'll take ya
Just live your life (OHH! Ayyy ayyy ayyy)
Cause I'm a paper chaser
Just livin' my life (AYY) my life (OHH)
My life (AYY) my life (OHH)
Just livin' my life (AYY) my life (OHH)
My life (AYY) my life (OHH) just livin' my life

[Bridge: Rihanna]
Got everybody watchin' what I do, come walk in my shoes
And see the way I'm livin' if you really want to
Got my mind on my money
And I'm not goin' awayyyyyyy
So keep on gettin' your paper, and keep on climbin'
Look in the mirror, and keep on shinin' (shinin')
Until the game ends, 'til the clock stop
We gon' post up on the top spot
Livin' the life, the life
In the Windmill City got my whole team with me
The life, my life
I do it how I wanna do
I'm livin' my life, my life
I will never lose
I'm livin' my life, my life
And I'll never stop it

[Sample]
Miya hee, miya ho, miya hu, miya ha-ha
Miya hee, miya ho, miya hu, miya ha-ha
Miya hee, miya ho, miya hu, miya ha-ha
Miya hee, miya ho, miya hu, miya ha-ha

[Outro: Just Blaze]
So live your life"
49,Love Drunk,"('Boys Like Girls',)",['Brian Howes'],11860,72,2009,"[Intro]
Hey, hey, hey, hey!

[Verse 1]
Top down in the summer sun
The day we met was like a hit-and-run
And I still taste it on my tongue (Taste it on my tongue)
The sky was burning up like fireworks
You made me want you oh so bad, it hurt
But girl, in case you haven't heard

[Chorus]
I used to be love drunk, but now I'm hungover
Love you forever, forever is over
We used to kiss all night, now it's just a bar fight
So don't call me cryin', say hello to goodbye (Oh yeah)
'Cause just one sip (Oh, yeah) would make me sick
I used to be love drunk, but now I'm hungover
Love you forever, but now it's over

[Post-Chorus]
Hey, hey, hey, hey!
Hey, hey, hey, hey!

[Verse 2]
Hot sweat and blurry eyes
We're spinnin' 'round a roller coaster ride
The world stuck in black and white (Stuck in black and white)
You drove me crazy every time we touched
Now I'm so broken that I can't get up
Oh girl, you make me such a lush

[Chorus]
I used to be love drunk, but now I'm hungover
Love you forever, forever is over
We used to kiss all night, now it's just a bar fight
So don't call me cryin', say hello to goodbye (Oh yeah)
'Cause just one sip (Oh, yeah) would make me sick
I used to be love drunk, but now I'm hungover
Love you forever, but now it's over

[Bridge]
All the time I wasted on you
All the bullshit you put me through
I'm checkin' into rehab 'cause everything that we had
Didn't mean a thing to you

[Breakdown]
I used to be love drunk, but now I'm hungover
Love you forever, but now I'm sober

[Chorus]
I used to be love drunk, but now I'm hungover
Love you forever, forever is over
We used to kiss all night, now it's just a bar fight
So don't call me cryin', say hello to goodbye (Oh yeah)
'Cause just one sip (Oh, yeah) would make me sick
I used to be love drunk, but now I'm hungover
Love you forever, but now it's over

[Outro]
Na-na-na-na-na-na-na-na-na-na
Na-na-na-na-na-na-na-na-na-na
Na-na-na-na-na-na-na-na-na-na
Now it's over
Still taste it on my tongue
Na-na-na-na-na-na-na-na-na-na
Now it's over"
50,Love Lockdown,"('Kanye West',)","['Jeff Bhasker', 'Kanye West']",373698,44,2009,"[Produced by Kanye West & Jeff Bhasker]

[Verse 1]
I'm not loving you, way I wanted to
What I had to do, had to run from you
I'm in love with you, but the vibe is wrong
And that haunted me, all the way home
So you never know, never never know
Never know enough, 'til it's over love
'Til we lose control, system overload
Screaming, ""No, no, no, n-nooo!""
I'm not loving you, way I wanted to
See I wanna move, but can't escape from you
So I keep it low, keep a secret code
So everybody else don't have to know

[Chorus]
So keep your love lockdown—your love lockdown
Keeping your love lockdown—your love lockdown
Now keep your love lockdown—your love lockdown
Now keep your love lockdown—you lose

[Verse 2]
I'm not loving you, way I wanted to
I can't keep my cool, so I keep it true
I got something to lose, so I gotta move
I can't keep myself, and still keep you too
So I keep in mind, when I'm on my own
Somewhere far from home, in the danger zone
How many times did I tell you 'fore it finally got through?
You lose, you lose
I'm not loving you, way I wanted to
See I had to go, see I had to move
No more wasting time, you can't wait for life
We're just racing time, where's the finish line?

[Chorus]
So keep your love lockdown—your love lockdown
Keeping your love lockdown—your love lockdown
Now keep your love lockdown—your love lockdown
Now keep your love lockdown—you lose

[Verse 3]
I'm not loving you, way I wanted to
I bet no one knew, I got no one new
Know I said I'm through, but got love for you
But I'm not loving you, the way I wanted to
Gotta keep it going, keep the loving going
Keep it on the roll, only God knows
If I be with you, baby I'm confused
You choose, you choose
I'm not loving you, way I wanted to
Where I wanna go, I don't need you
I've been down this road, too many times before
I'm not loving you, way I wanted to

[Chorus]
So keep your love lockdown—your love lockdown
Keeping your love lockdown—your love lockdown
Now keep your love lockdown—your love lockdown
Now keep your love lockdown—you lose

[Outro]
You lose, you lose
You lose, you lose"
51,Love Story,"('Taylor Swift',)","['Taylor Swift', 'Nathan Chapman']",424521,5,2009,"[Verse 1]
We were both young when I first saw you
I close my eyes, and the flashback starts
I'm standing there
On a balcony in summer air
See the lights, see the party, the ball gowns
See you make your way through the crowd
And say, ""hello""
Little did I know

[Pre-Chorus 1]
That you were Romeo, you were throwing pebbles
And my daddy said, ""stay away from Juliet""
And I was crying on the staircase
Begging you, ""please don't go,"" and I said

[Chorus 1]
Romeo, take me somewhere we can be alone
I'll be waiting, all there's left to do is run
You'll be the prince and I'll be the princess
It's a love story baby just say ""yes""

[Verse 2]
So I sneak out to the garden to see you
We keep quiet, 'cause we're dead if they knew
So close your eyes
Escape this town for a little while

[Pre-Chorus 2]
'Cause you were Romeo, I was a scarlet letter
And my daddy said, ""Stay away from Juliet""
But you were everything to me
I was begging you please don't go and I said

[Chorus 2]
Romeo, take me somewhere we can be alone
I'll be waiting, all there's left to do is run
You'll be the prince and I'll be the princess
It's a love story baby just say ""yes""
Romeo, save me, they're trying to tell me how to feel
This love is difficult, but it's real
Don't be afraid, we'll make it out of this mess
It's a love story baby just say ""yes""
Oh, oh

[Bridge]
I got tired of waiting
Wondering if you were ever coming around
My faith in you was fading
When I met you on the outskirts of town, and I said

Romeo save me I've been feeling so alone
I keep waiting for you but you never come
Is this in my head? I don't know what to think
He knelt to the ground and pulled out a ring

[Chorus 3]
And said: ""Marry me Juliet
You'll never have to be alone
I love you and that's all I really know
I talked to your dad, go pick out a white dress
It's a love story baby just say 'yes'""

[Outro]
Oh, oh
Oh, oh
'Cause we were both young when I first saw you"
52,LoveGame,"('Lady Gaga',)",['RedOne'],113100,35,2009,"[Intro]
Let's have some fun, this beat is sick
I wanna take a ride on your disco stick
Let's have some fun, this beat is sick
I wanna take a ride on your disco stick

[Interlude]
Hey!
Hey!

[Verse 1]
I wanna kiss you
But if I do, then I might miss you, babe
It's complicated and stupid
Got my ass squeezed by sexy Cupid
Guess he wants to play, wants to play a lovegame, a lovegame

[Pre-Chorus]
Hold me and love me
Just wanna touch you for a minute
Maybe three seconds is enough for my heart to quit it
Let's have some fun, this beat is sick
I wanna take a ride on your disco stick
Don't think too much, just bust that kick
I wanna take a ride on your disco stick

[Chorus]
Let's play a lovegame, play a lovegame
Do you want love, or you want fame?
Are you in the game?
Dans, the lovegame
Let's play a lovegame, play a lovegame
Do you want love, or you want fame?
Are you in the game?
Dans, the lovegame

[Verse 2]
I'm on a mission
And it involves some heavy touching, yeah
You've indicated your interest
I'm educated in sex, yes
And now I want it bad, want it bad
A lovegame, a lovegame

[Pre-Chorus]
Hold me and love me
Just wanna touch you for a minute
Maybe three seconds is enough for my heart to quit it
Let's have some fun, this beat is sick
I wanna take a ride on your disco stick
Don't think too much, just bust that kick
I wanna take a ride on your disco stick

[Chorus]
Let's play a lovegame, play a lovegame
Do you want love, or you want fame?
Are you in the game?
Dans, the lovegame
Let's play a lovegame, play a lovegame
Do you want love, or you want fame?
Are you in the game?
Dans, the lovegame

[Bridge]
I can see you staring there from across the block
With a smile on your mouth and your hand on your (huh)
The story of us, it always starts the same
With a boy and a girl and a, (huh) and a game
And a game (huh)
And a game (huh)
And a game (huh)
A lovegame!

[Chorus]
Let's play a lovegame, play a lovegame
Do you want love, or you want fame?
Are you in the game?
Dans, the lovegame
Let's play a lovegame, play a lovegame
Do you want love, or you want fame?
Are you in the game?
Dans, the lovegame
Let's play a lovegame, play a lovegame
Do you want love, or you want fame?
Are you in the game?
(Let's have some fun, this beat is sick)
Dans, the lovegame
(I wanna take a ride on your disco stick)
Let's play a lovegame, play a lovegame
Do you want love, or you want fame?
Are you in the game?
(Don't think too much, just bust that kick)
Dans, the lovegame
(I wanna take a ride on your disco stick)
Dans, the lovegame"
53,Mad,"('Ne-Yo',)",['StarGate'],92313,42,2009,"[Intro]
Whoa whoa, no whoa
Whoa whoa, whoa oh

[Verse 1]
Mmh, she's staring at me, I'm sitting wondering what she's thinking
Mmh, nobody's talking, 'cause talking just turns into screaming, oh
And now as I'm yelling over her, she yelling over me
All that that means is neither of us are listening
And what's even worse, that we don't even remember why we're fighting

[Pre-Hook]
So both of us are mad for nothing (fighting for)
Nothing (crying for)
Nothing (whoa oh oh)
When we won't let it go for nothing (come back for)
Nothing, it should be nothing
To a love like what we got

[Hook]
Oh baby I know sometimes it's gonna rain
But baby can we make up now
'Cause I can't sleep through the pain (can't sleep through the pain)
Girl I don't wanna go to bed, mad at you
And I don't want you to go to bed, mad at me
No, I don't wanna go to bed, mad at you
And I don't want you to go to bed, mad at me
Oh no, no, no

[Verse 2]
Mmh, and it gets me upset, girl, when you're constantly accusing, oh, hey
(Asking questions like you already know)
We fight in this war, baby when both of us are losing, oh, whoa
(This ain't the way that love is supposed to go)
(What happened to working it out?)
We fall into this place where you ain't backing down
And I ain't backing down
So what the hell do we do now?

[Pre-Hook]
It's all for nothing (fighting for)
Nothing (crying for)
Nothing (whoa oh oh)
We won't let it go for nothing (no, not for)
Nothing, it should be nothing
To a love like what we got

[Hook]
Oh baby I know sometimes it's gonna rain (hey, it's gonna rain, mmh)
But baby can we make up now (oh oh oh)
'Cause I can't sleep through the pain (uh, can't sleep through the pain)
Girl I don't wanna go to bed, mad at you
And I don't want you to go to bed, mad at me
No, I don't wanna go to bed, mad at you
And I don't want you to go to bed, mad at me
Oh no, no, no

[Bridge]
Oh baby this love ain't gonna be perfect, oh no (perfect, perfect, oh)
And just how good it's gonna be
We can fuss and we can fight
As long as everything's alright between us
Before we go to sleep
Baby we're gonna be, happy
Oh whoa whoa whoa whoa, oh whoa!

[Hook]
Baby I know sometimes it's gonna rain (soon it's gonna rain)
But baby can we make up now (can we make up now)
'Cause I can't sleep through the pain (can't sleep through the pain)
Girl I don't wanna go to bed, mad at you (oh)
And I don't want you to go to bed, mad at me (oh)
No, I don't wanna go to bed, mad at you
And I don't want you to go to bed, mad at me
Oh no, no, no"
54,Miss Independent,"('Ne-Yo',)",['StarGate'],192091,59,2009,"[Hook]
Yeah yeah, yeah yeah
Yeah yeah, yeah yeah
Yeah yeah, yeah yeah yeah

[Verse 1]
Ooh, it's something about
Just something about the way she move
I can't figure it out
There's something about her
Said, ooh, it's something about
Kind of woman that want you but don't need you
Hey, I can't figure it out
There's something about her

[Pre-Chorus]
'Cause she walk like a boss, talk like a boss
Manicured nails to set the pedicure off
She's fly effortlessly
And she move like a boss, do what a boss do
She got me thinking about getting involved
That's the kinda girl I need, oh

[Chorus]
She got her own thing
That's why I love her
Miss independent
Won't you come and spend a little time?
She got her own thing
That's why I love her
Miss independent
Ooh, the way you shine
Miss independent

[Hook]
Yeah yeah, yeah yeah
Yeah yeah, yeah yeah
Yeah yeah, yeah yeah yeah

[Verse 2]
Uh, ooh, there's something about
Kind of woman that can do for herself
I look at her and it makes me proud
There's something about her
There's something ooh so sexy about
Kind of woman that don't even need my help
She said she got it, she got it, no doubt (she said she got it, she got it, no doubt)
There's something about her (there's something about her)

[Pre-Hook]
'Cause she work like a boss, play like a boss
Car and a crib, she 'bout to pay them both off
And her bills are paid on time, yeah
She's made for a boss, only a boss
Anything less she's telling them to get lost
That's the girl that's on my mind

[Hook]
She got her own thing
That's why I love her
Miss independent
Won't you come and spend a little time?
She got her own thing
That's why I love her
Miss independent
Ooh, the way we shine
Miss independent yeah

[Bridge]
Mmh, her favorite thing to say: ""Don't worry, I got it""
Mmh, and everything she got, best believe she bought it
Mmh, she gon' steal my heart, ain't no doubt about it
Girl, you're everything I need
I said you're everything I need

[Hook]
Yeah yeah
Yeah yeah, yeah yeah
Yeah yeah, yeah yeah yeah
Oh whoa!

[Hook]
She got her own thing
That's why I love her (that's why I love her, oh whoa)
Miss independent (independent)
Won't you come and spend a little time?
She got her own thing (she got, she got)
That's why I love her (that's why I love that girl)
Miss independent (uh huh)
Ooh, the way we shine
Miss independent

[Outro]
Miss independent
That's why I love her"
55,My Life Would Suck Without You,"('Kelly Clarkson',)","['Max Martin', 'Dr. Luke']",16532,23,2009,"[Verse 1]
Guess this means you're sorry
You're standin' at my door
Guess this means you take back
All you said before
Like how much you wanted
Anyone but me
Said you'd never come back
But here you are again

[Chorus]
'Cause we belong together now, yeah
Forever united here somehow, yeah
You got a piece of me
And honestly
My life (My life) would suck (Would suck) without you

[Verse 2]
Maybe I was stupid for tellin' you goodbye
Maybe I was wrong for tryna pick a fight
I know that I've got issues
But you're pretty messed up too
Either way I found out
I'm nothing without you

[Chorus]
'Cause we belong together now, yeah
Forever united here somehow, yeah
You got a piece of me
And honestly
My life (My life) would suck (Would suck) without you

[Bridge]
Being with you is so dysfunctional
I really shouldn't miss you
But I can't let you go
Oh, yeah

[Chorus]
'Cause we belong together now, yeah, yeah
Forever united here somehow, yeah
You got a piece of me
And honestly
My life (My life) would suck (Would suck) without you
'Cause we belong together now, yeah (Together now)
Forever united here somehow, yeah
You got a piece of me
And honestly
My life (My life) would suck (Would suck) without you"
56,Never Say Never,"('The Fray',)","['Mike Flynn', 'Aaron Johnson']",61663,100,2009,"[Verse 1]
Some things we don't talk about
Rather do without and just hold the smile
Falling in and out of love
Ashamed and proud of, together all the while

[Pre-Chorus]
You can never say never
While we don't know when
But time and time again
Younger now than we were before

[Chorus]
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go

[Verse 2]
Picture, you're the queen of everything
Far as the eye can see under your command
I will be your guardian when all is crumbling
I'll steady your hand

[Pre-Chorus]
You can never say never
While we don't know when
But time, time, and time again
Younger now than we were before

[Chorus]
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go

[Bridge]
We're pulling apart and coming together again and again
We're growing apart, but we pull it together
Pull it together, together again

[Chorus]
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go
Don't let me go"
57,New Divide,"('Linkin Park',)",['Mike Shinoda'],83712,61,2009,"[Verse 1]
I remembered black skies
The lightning all around me
I remembered each flash
As time began to blur
Like a startling sign
That fate had finally found me
And your voice was all I heard
That I get what I deserve

[Chorus]
So give me reason
To prove me wrong
To wash this memory clean
Let the floods cross
The distance in your eyes
Give me reason
To fill this hole
Connect this space between
Let it be enough to reach the truth that lies
Across this new divide

[Verse 2]
There was nothing in sight
But memories left abandoned
There was nowhere to hide
The ashes fell like snow
And the ground caved in
Between where we were standing
And your voice was all I heard
That I get what I deserve

[Chorus]
So give me reason
To prove me wrong
To wash this memory clean
Let the floods cross
The distance in your eyes
Across this new divide

[Bridge]
In every loss in every lie
In every truth that you deny
And each regret and each goodbye
Was a mistake too great to hide
And your voice was all I heard
That I get what I deserve

[Chorus]
So give me reason
To prove me wrong
To wash this memory clean
Let the floods cross
The distance in your eyes
Give me reason
To fill this hole
Connect this space between
Let it be enough to reach the truth that lies
Across this new divide
Across this new divide
Across this new divide"
