,Song Title,Artists,Producers,Genius ViewCount,Song Rank,Year,Lyrics
47,Life After You,"('Daughtry',)",['Howard Benson'],9343,96,2010,"[Verse 1]
Ten miles from town and I just broke down
Spittin' out smoke on the side of the road
I'm out here alone just tryin' to get home
To tell you I was wrong, but you already know

[Chorus 1]
Believe me, I won't stop at nothin'
To see you, so I've started runnin'

[Chorus 2]
All that I'm after is a life full of laughter
As long as I'm laughing with you
I'm thinking that all that still matters is love ever after
After the life we've been through
'Cause I know there's no life after you

[Verse 2]
Last time we talked, the night that I walked
Burns like an iron in the back of my mind
I must've been high to say you and I
Weren't meant to be and just wasting my time

[Chorus 1]
Oh, why did I ever doubt you?
You know I would die here without you

[Chorus 2]
All that I'm after is a life full of laughter
As long as I'm laughing with you
I'm thinking that all that still matters is love ever after
After the life we've been through
'Cause I know there's no life after you

[Bridge]
You and I, right or wrong, there's no other one
After this time I spent alone
It's hard to believe that a man with sight could be so blind
Thinkin' 'bout the better times, must've been outta my mind
So I'm runnin' back to tell you

[Chorus 1]
All that I'm after is a life full of laughter
Without you, God knows what I'd do, yeah

[Chorus 2]
All that I'm after is a life full of laughter
As long as I'm laughing with you
I'm thinking that all that still matters is love ever after
After the life we've been through, yeah
Know there's no life after you

[Outro]
Know there's no life after you (know there's no life after you)
Know there's no life after you (know there's no life after you)
Know there's no life after you (know there's no life after you)
Know there's no life after you, yeah"
48,Like A G6,"('Far*East Movement', 'Cataracs', 'Dev')",[],0,37,2010,
49,Live Like We're Dying,"('Kris Allen',)","['Steve Kipner', 'Andrew Frampton']",7229,48,2010,"[Intro]
Ohh, yeah, yeah

[Verse 1]
Sometimes we fall down, can't get back up
We're hiding behind skin that's too tough
How come we don't say I love you enough?
Till it's to late, it's not too late

[Verse 2]
Our hearts are hungry for a food that won't come
And we could make a feast from these crumbs
And we're all staring down the barrel of a gun
So if your life flashed before you
What would you wish you would've done?

[Chorus]
Yeah, we gotta start
Looking at the hands of the time we've been given
If this is all we got then we gotta start thinking
If every second counts on a clock that's ticking
Gotta live like we're dying
We only got 86,400 seconds in a day to
Turn it all around or to throw it all away
Gotta tell them that we love them while we got the chance to say
Gotta live like we're dying

[Verse 2]
And if your plane fell out of the skies
Who would you call with your last goodbye?
Should be so careful who we let fall out our lives
'Cause when we long for absolution
There'll no one on the line, yeah

[Chorus]
Yeah, we gotta start
Looking at the hands of the time we've been given
If this is all we got then we gotta start thinking
If every second counts on a clock that's ticking
Gotta live like we're dying
We only got 86,400 seconds in a day to
Turn it all around or to throw it all away
Gotta tell them that we love them while we got the chance to say
Gotta live like we're dying
Like we're dying, oh, like we're dying
Like we're dying, oh, like we're dying

[Chorus]
Yeah, we gotta start
Looking at the hands of the time we've been given
If this is all we got then we gotta start thinking
If every second counts on a clock that's ticking
Gotta live like we're dying
Yeah, mmm

[Bridge]
You never know a good thing till it's gone
You never see a crash till it's head on
Why do we think we're right when we're dead wrong?
You never know a good thing till it's gone

[Chorus]
Yeah, we gotta start
Looking at the hands of the time we've been given
If this is all we got then we gotta start thinking
If every second counts on a clock that's ticking
Gotta live like we're dying
We only got 86,400 seconds in a day to
Turn it all around or to throw it all away
Gotta tell them that we love them while we got the chance to say
Gotta live like we're dying
Like we're dying, oh, like we're dying
Like we're dying, oh, like we're dying
We only got 86,400 seconds in a day to
Turn it all around or to throw it all away
Gotta tell them that we love them while we got the chance to say
Gotta live like we're dying"
50,Love The Way You Lie,"('Eminem', 'Rihanna')",['Alex da Kid'],1851031,7,2010,"[Chorus: Rihanna]
Just gonna stand there and watch me burn?
Well, that's all right because I like the way it hurts
Just gonna stand there and hear me cry?
Well, that's all right because I love the way you lie
I love the way you lie

[Verse 1: Eminem]
I can't tell you what it really is, I can only tell you what it feels like
And right now, there's a steel knife in my windpipe
I can't breathe, but I still fight while I can fight
As long as the wrong feels right, it's like I'm in flight
High off her love, drunk from her hate
It's like I'm huffin' paint and I love her, the more I suffer, I suffocate
And right before I'm about to drown, she resuscitates
Me, she fuckin' hates me, and I love it — ""Wait!
Where you going?"" — ""I'm leaving you!"" — ""No, you ain't!
Come back!"" — We're runnin' right back, here we go again
It's so insane, 'cause when it's goin' good, it's goin' great
I'm Superman with the wind at his back, she's Lois Lane
But when it's bad, it's awful, I feel so ashamed
I snapped, ""Who's that dude?"", I don't even know his name
I laid hands on her, I'll never stoop so low again
I guess I don't know my own strength

[Chorus: Rihanna]
Just gonna stand there and watch me burn?
Well, that's all right because I like the way it hurts
Just gonna stand there and hear me cry?
Well, that's all right because I love the way you lie
I love the way you lie
I love the way you lie

[Verse 2: Eminem]
You ever love somebody so much you can barely breathe when you're with 'em?
You meet, and neither one of you even know what hit 'em
Got that warm fuzzy feelin', yeah, them chills, used to get 'em
Now you're gettin' fuckin' sick of lookin' at 'em?
You swore you'd never hit 'em, never do nothin' to hurt 'em
Now you're in each other's face spewin' venom in your words when you spit 'em
You push, pull each other's hair, scratch, claw, bit 'em
Throw 'em down, pin 'em, so lost in the moments when you're in 'em
It's the rage that took over, it controls you both
So they say you're best to go your separate ways, guess that they don't know ya
'Cause today, that was yesterday, yesterday is over
It's a different day, sound like broken records playin' over
But you promised her, next time you'll show restraint
You don't get another chance, life is no Nintendo game, but you lied again
Now you get to watch her leave out the window
Guess that's why they call it window pane

[Chorus: Rihanna]
Just gonna stand there and watch me burn?
Well, that's all right because I like the way it hurts
Just gonna stand there and hear me cry?
Well, that's all right because I love the way you lie
I love the way you lie
I love the way you lie

[Verse 3: Eminem]
Now, I know we said things, did things that we didn't mean
Then we fall back into the same patterns, same routine
But your temper's just as bad as mine is, you're the same as me
When it comes to love you're just as blinded, baby, please
Come back, it wasn't you, baby, it was me
Maybe our relationship isn't as crazy as it seems
Maybe that's what happens when a tornado meets a volcano
All I know is I love you too much to walk away though
Come inside, pick up your bags off the sidewalk
Don't you hear sincerity in my voice when I talk?
Told you this is my fault, look me in the eyeball
Next time I'm pissed, I'll aim my fist at the drywall
Next time? There won't be no next time!
I apologize, even though I know it's lies
I'm tired of the games, I just want her back, I know I'm a liar
If she ever tries to fuckin' leave again, I'ma tie her
To the bed and set this house on fire, just gonna

[Chorus: Rihanna]
Just gonna stand there and watch me burn?
Well, that's all right because I like the way it hurts
Just gonna stand there and hear me cry?
Well, that's all right because I love the way you lie
I love the way you lie
I love the way you lie"
51,Magic,"('B.o.B', 'Rivers Cuomo')",['Dr. Luke'],181917,63,2010,"[Hook: Rivers Cuomo]
I got the magic in me
Every time I touch that track it turns into gold
Everybody knows I got the magic in me
When I hit the floor, the girls come snappin' at me
Now everybody wants some presto magic, magic, magic
Magic, magic, magic
Magic, magic, magic
Ahooooooo, I got the magic in me

[Verse 1: B.o.B]
These tricks that I'll attempt will blow your mind (mind)
Pick a verse, any verse, I'll hypnotize you with every line (ah!)
I'll need a volunteer, how about you, with the eyes? (right there)
Come on down to the front and stand right here and don't be shy (Bobby)
I'll have you time travellin', have your mind babblin'
People tryin' to inherit the skill, so they askin' me
Even David Blaine had to go and take some classes and
I see Mindfreak like ""What's up man, what's happenin'?"" (Mindfreak!)
So come one, come all and see the show tonight (ha)
Prepare to be astounded, no ghost or poltergeist
You know I'm no Pinocchio, I never told a lie
So call me Mr. Magic Man, I float on Cloud 9, haha

[Hook: Rivers Cuomo & (B.o.B)]
I got the magic in me (I got the magic, baby)
Every time I touch that track it turns into gold (yes it turns to gold)
Everybody knows I got the magic in me (I got the magic, baby)
When I hit the floor, the girls come snappin' at me (they be snappin' baby)
Now everybody wants some presto magic, magic, magic
Magic, magic, magic
Magic, magic, magic
Ahooooooo, I got the magic in me

[Verse 2: B.o.B]
We'll take a journey into my mind (mind), you'll see why it's venom I rhyme
Stay on the road, so I call my mama when I got time
I hit the stage, go insane, then jump into that crowd (ah)
See, see, when I rhyme I flow on the beat like pitta-da-da
See I deceive ya with my intergalactic ether (yeah)
I sing just like Aretha, so respect me like I'm Caesar
I kick it like Adidas, flowin' sticky like adhesive
Be cautious, 'cause what I be on'll leave ya with amnesia
I break all the rules like Evel Knievel (yeah!)
It's a spectacular show, 'cause my heart pumps diesel
So whatever you sayin', it don't entertain my ego
I do this everyday, Hocus Pocus is my steelo

[Hook: Rivers Cuomo & (B.o.B)]
I got the magic in me (I got the magic, baby)
[Every time I touch that track it turns into gold (yes it turns to gold)
Everybody knows I got the magic in me (I got the magic, baby)
When I hit the floor, the girls come snappin' at me (they be snappin' baby)
Now everybody wants some presto magic, magic, magic
Magic, magic, magic
Magic, magic, magic
Ahooooooo, I got the magic in me"
52,Meet Me Halfway,"('The Black Eyed Peas',)","['will.i.am', 'Keith Harris']",129686,58,2010,"[Intro: Fergie]
Ooh, I can't go any further than this
Ooh, I want you so badly, it's my biggest wish

[Verse 1: apl.de.ap]
Cool, I spend my time just thinking
Thinking, thinking 'bout you
Every single day, yes, I'm really missing, missing you
And all those things we used to
Used to, used to, used to do
Hey girl, what's up, it used to, used to be just me and you
I spend my time just thinking, thinking, thinking 'bout you
Every single day, yes, I'm really missing, missing you
And all those things we used to
Used to, used to, used to do
Hey girl, what's up yo, what's up, what's up

[Chorus: Fergie]
Can you meet me halfway? Right at the borderline
That's where I'm gonna wait for you
I'll be looking out, night and day
Took my heart to the limit, and this is where I'll stay
I can't go any further than this
I want you so bad, it's my only wish

[Verse 2: will.i.am]
Girl, I travel 'round the world and even sail the seven seas
Across the universe and all the other galaxies
Just tell me where to go, just tell me where you wanna meet
I navigate myself, myself to take me where you be
Cause girl I want, I, I, I want you right now
I travel uptown, town I travel downtown
Wanna have you around, 'round like every single day
I love you always, ways I'll meet you halfway

[Chorus: Fergie]
Can you meet me halfway? Right at the borderline
That's where I'm gonna wait for you
I'll be looking out, night and day
Took my heart to the limit, and this is where I'll stay
I can't go any further than this
I want you so bad, it's my only wish
I can't go any further than this
I want you so bad, it's my only wish

[Bridge: Taboo]
Let's cross the bridge to the other side
Just you and I (Just you and I)
I will fly, fly the skies
For you and I (For you and I)
I will try until I die
For you and I (For you and I)
For, for, for you and I
For, for, for, for you and I
For, for you and I (For you and I)

[Breakdown: Fergie]
Can you meet me halfway?
Can you meet me halfway?
Can you meet me halfway?
Can you meet me halfway?

[Chorus: Fergie]
Meet me halfway
Right at the borderline
That's where I'm gonna wait for you
I'll be looking out, night and day
Took my heart to the limit, and this is where I'll stay
I can't go any further than this
I want you so bad, it's my only wish
I can't go any further than this
I want you so bad, it's my only wish"
53,Mine,"('Taylor Swift',)","['Nathan Chapman', 'Taylor Swift']",106758,46,2010,"[Verse 1]
You were in college, working part-time, waiting tables
Left a small town and never looked back
I was a flight risk, with a fear of falling
Wondering why we bother with love, if it never lasts

[Pre-Chorus 1]
I say, ""Can you believe it?""
As we're lying on the couch
The moment, I could see it
Yes, yes, I can see it now

[Chorus]
Do you remember, we were sitting there, by the water?
You put your arm around me for the first time
You made a rebel of a careless man's careful daughter
You are the best thing that's ever been mine

[Verse 2]
Flash forward, and we're taking on the world together
And there's a drawer of my things at your place
You learn my secrets and figure out why I'm guarded
You say we'll never make my parents' mistakes

[Pre-Chorus 2]
But we got bills to pay
We got nothing figured out
When it was hard to take
Yes, yes
This is what I thought about:

[Chorus]
Do you remember, we were sitting there, by the water?
You put your arm around me for the first time
You made a rebel of a careless man's careful daughter
You are the best thing that's ever been mine

Do you remember all the city lights on the water?
You saw me start to believe for the first time
You made a rebel of a careless man's careful daughter
You are the best thing that's ever been mine

[Bridge]
And I remember that fight, 2:30 AM
As everything was slipping right out of our hands
I ran out, crying, and you followed me out into the street
Braced myself for the goodbye
'Cause that's all I've ever known
Then, you took me by surprise
You said, ""I'll never leave you alone.""

[Chorus 2]
You said, ""I remember how we felt, sitting by the water
And every time I look at you, it's like the first time
I fell in love with a careless man's careful daughter
She is the best thing that's ever been mine""
Hold on, make it last
Hold on, never turn back
You made a rebel of a careless man's careful daughter
You are the best thing that's ever been mine

[Outro]
Yeah, yeah
Do you believe it? (Hold on)
We're gonna make it now (Hold on)
And I can see it
Yeah, yeah
I can see it now (See it now)"
54,Misery,"('Maroon 5',)",['Robert John “Mutt” Lange'],63076,62,2010,"[Intro]
Oh yeah
Oh yeah

[Verse 1]
So scared of breaking it that you won't let it bend
And I wrote two hundred letters I will never send
Sometimes these cuts are so much deeper than they seem
You'd rather cover up, I'd rather let them bleed
So let me be, and I'll set you free (Oh yeah)

[Chorus]
I am in misery
There ain't nobody who can comfort me (Oh yeah)
Why won't you answer me?
The silence is slowly killing me, oh yeah

[Post Chorus]
Girl, you really got me bad
You really got me bad
Now I'm gonna get you back
I'm gonna get you back

[Verse 2]
Your salty skin and how it mixes in with mine
The way it feels to be completely intertwined
Not that I didn't care, it's that I didn't know
It's not what I didn't feel, it's what I didn't show
So let me be, and I'll set you free

[Chorus]
I am in misery
There ain't nobody who can comfort me (Oh yeah)
Why won't you answer me?
The silence is slowly killing me (Oh yeah)

[Post-Chorus]
Girl, you really got me bad
You really got me bad
Now I'm gonna get you back
I'm gonna get you back, yeah

[Bridge]
You say your faith is shaken, and you may be mistaken
You keep me wide awake and waiting for the sun
I'm desperate and confused, so far away from you
I'm getting there, I don't care where I have to roam

[Refrain]
Why do you do what you do to me? Yeah
Why won't you answer me, answer me? Yeah
Why do you do what you do to me? Yeah
Why won't you answer me, answer me? Yeah

[Chorus]
I am in misery
There ain't nobody who can comfort me (Oh yeah)
Why won't you answer me?
The silence is slowly killing me (Oh yeah)

[Post-Chorus]
Girl, you really got me bad
You really got me bad
Now I'm gonna get you back
I'm gonna get you back

[Outro]
Girl, you really got me bad
You really got me bad
Now I'm gonna get you back
I'm gonna get you back
Girl, you really got me bad
You really got me bad
Now I'm gonna get you back
I'm gonna get you back
Girl, you really got me bad
You really got me bad
Now I'm gonna get you back
I'm gonna get you back"
55,My Chick Bad,"('Ludacris', 'Nicki Minaj')",['The Legendary Traxster'],218721,56,2010,"[Chorus]
My chick bad, my chick hood
My chick do stuff that your chick wish she could
My-my chick bad, my chick hood
My chick do stuff that your chick wish she could
(DTP!)
My-my chick bad, badder-badder than yours
My-my chick bad, badder-badder than yours
My-my-my chick bad, badder-badder than yours
My-my chick bad, badder-badder than yours

[Verse 1: Ludacris]
Listen, I'm sayin' my chick bad, my chick hood
My chick do stuff that your chick wish she could
My chick bad, badder than yours
My chick do stuff that I can't even put in words
Her swagger don't stop, her body won't quit
So fool pipe down, you ain't talkin 'bout shit
M-m-my chick bad, tell me if you seen her
She always bring the racket like Venus and Serena
All white top, all white belt
And all white jeans, body lookin like milk
No-no time for games, she's full grown
My chick bad, tell yo' chick to go home

[Chorus]
My chick bad, my chick hood
My chick do stuff that your chick wish she could
My-my chick bad, my chick hood
My chick do stuff that your chick wish she could
(Let's go!)
My-my chick bad, badder-badder than yours
My-my chick bad, badder-badder than yours
My-my-my chick bad, badder-badder than yours
My-my chick bad, badder-badder than yours

[Verse 2: Ludacris]
Now-now-now-now-now-now, now your girl might be sick but my girl's sicker
She rides that dick and she handles her liquor
Will knock a bitch out, annnnd fight
Comin' out swingin' like Tiger Woods' wife
Yeahhh, she could get a little hasty
Chicks better cover up they chest like pasties
Couple girlfriends and they ALL a little crazy
Comin down the street like a parade, Macy's
(Whoo!) I fill 'er up, balloons
Test her and guns get drawn like cartoons
D'oh, but I ain't talkin 'bout Homer
Chick's so bad the whole crew wanna bone her, yeah

[Chorus]
My chick bad, my chick hood
My chick do stuff that your chick wish she could
My-my chick bad (and I'm lovin' it!), my chick hood
My chick do stuff that your chick wish she could
My-my chick bad, badder-badder than yours
My-my chick bad, badder-badder than yours
My-my-my chick bad, badder-badder than yours
My-my chick bad, badder-badder than yours

[Verse 3: Nicki Minaj]
Yo, yo, now-now-now-now
Now all these bitches wanna try and be my bestie
But I take a left and leave them hangin' like a testie
Trash talk to 'em then I put 'em in a Hefty
Runnin' down the court I'm dunkin' on 'em, Lisa Leslie
It-it-it-it-it's goin' down, basement
Friday the 13th, guess who's playing Jason
Tuck yourself in, you better hold onto your teddy
It's Nightmare on Elm Street and guess who's playin' Freddy
My chick bad, chef cookin' for me
They say my shoe game crazy, the mental asylum lookin for me
(Ha ha ha ha), you a rookie to me
I'm in that wham-bam purple Lam, damn bitch you been a fan

[Chorus]
My chick bad (don't get scared now, haha!), my chick hood
My chick do stuff that your chick wish she could
(Disturbing Tha Peace!)
My-my chick bad, my chick hood
My chick do stuff that your chick wish she could
My-my chick bad, badder-badder than yours
My-my chick bad, badder-badder than yours
My-my-my chick bad, badder-badder than yours
My-my chick bad, badder-badder than yours

[Outro: Ludacris]
Luda, DTP
And when we all alone, I might just tip her
She slides down the pole, like a certified stripper
When we all alone I might tip, tip her
She slides down the pole, like a certified stripper
When-when we all alone, I might just tip her
She slides down the pole, like a certified stripper
When we all alone, I might just tip her
She slides down the pole, like a certified stripper, I kinda like that"
56,My First Kiss,"('3OH!3', 'Ke$ha')","['Nathaniel Motte', 'Sean Foreman', 'Matt Squire', 'Dr. Luke', 'benny blanco']",15202,73,2010,"[Bridge: Sean Foreman & Ke$ha]
My first kiss went a little like this
And twist and twist
Well, my first kiss went a little like this
And twist and twist

[Verse 1: Sean Foreman]
I said no more teachers and no more books
I got a kiss under the bleachers, hoping that nobody looks
Lips like liquorice, tongue like candy
Excuse me miss, but can I get you out your panties?

[Pre-Chorus: Nathaniel Motte]
In the back of the car, on the way to the bar
I got you on my lips (I got you on my lips)
At the foot of the stairs with my fingers in your hair
Baby, this is it

[Chorus: Sean Foreman & Nathaniel Motte]
She won't ever get enough once she gets a little touch
If I had it my way, you know that I'd make her say
Ooooooh....
Ooooooh...
She won't ever get enough once she gets a little touch
If I had it my way, you know that I'd make her say
Ooooooh....
Ooooooh...

[Post-Chorus: Ke$ha]
My first kiss went a little like this

[Verse 2: Sean Foreman]
I said no more sailors and no more soldiers
With your name in a heart tattooed upon their shoulders
Kisses like whiskey, it gets me drunk
And I wake up in the morning with the taste of your tongue

[Pre-Chorus: Nathaniel Motte]
In the back of the car, on the way to the bar
I got you on my lips (I got you on my lips)
At the foot of the stairs with my fingers in your hair
Baby, this is it (Ohh)

[Chorus: Sean Foreman & Nathaniel Motte]
She won't ever get enough once she gets a little touch
If I had it my way, you know that I'd make her say
Ooooooh....
Ooooooh...
She won't ever get enough once she gets a little touch
If I had it my way, you know that I'd make her say
Ooooooh....
Ooooooh...

[Bridge: Sean Foreman & Ke$ha]
My first kiss went a little like this
And twist and twist
Well, my first kiss went a little like this
And twist and twist

[Build: Sean Foreman & Nathaniel Motte]
(Yeah) She won't ever get enough once she gets a little touch
If I had it my way, you know that I'd make her say
Ooooooh....

[Chorus: Sean Foreman & Nathaniel Motte]
She won't ever get enough once she gets a little touch
If I had it my way, you know that I'd make her say
Ooooooh....
Ooooooh...
She won't ever get enough once she gets a little touch
If I had it my way, you know that I'd make her say
Ooooooh....
Ooooooh...
She won't ever get enough once she gets a little touch
If I had it my way, you know that I'd make her say
Ooooooh....
Ooooooh...
She won't ever get enough once she gets a little touch
If I had it my way, you know that I'd make her say"
57,Naturally,"('Selena Gomez', 'The Scene')","['Devrim Karaoğlu', 'Rock Mafia']",27878,77,2010,"[Verse 1]
How you choose to express yourself
It’s all your own, and I can tell it comes naturally
It comes naturally
You follow what you feel inside
It’s intuitive, you don’t have to try, it comes naturally
Mmm, it comes naturally

[Pre-Chorus]
And it takes my breath away
What you do so naturally

[Chorus]
You are the thunder, and I am the lightning
And I love the way you know who you are
And to me, it's exciting
When you know it's meant to be
Everything comes naturally
It comes naturally when you're with me, baby
Everything comes naturally, it comes naturally
Ba-ba-baby

[Verse 2]
You have a way of moving me
A force of nature, your energy
It comes naturally (You know it does)
It comes naturally  (Mmm, yeah)

[Pre-Chorus]
And it takes my breath away (Every time)
What you do so naturally

[Chorus]
You are the thunder, and I am the lightning
And I love the way you know who you are
And to me, it's exciting
When you know it's meant to be
Everything comes naturally
It comes naturally when you're with me, baby
Everything comes naturally, it comes naturally
Ba-ba-baby

[Bridge]
When we collide, sparks fly
When you look in my eyes, it takes my breath away
You are!

[Chorus]
You are the thunder, and I am the lightning
And I love the way you know who you are
And to me, it's exciting
When you know it's meant to be
Everything comes naturally
It comes naturally when you're with me, baby
Everything comes naturally, it comes naturally
Ba-ba-baby

[Outro]
Naturally, naturally, naturally, naturally, naturally
Ba-ba-baby
Naturally, naturally, naturally, naturally, naturally
Everything, baby, comes naturally
Naturally, naturally, naturally, naturally"
58,Need You Now,"('Lady Antebellum',)","['Paul Worley', 'Lady Antebellum']",148317,2,2010,"[Intro: Hillary Scott & Charles Kelley]
""Hey, sorry I missed your call, just leave a message after the beep""
""Hey, yeah, it's me, just been thinking about everything that night
I don't know, I just miss you so much
Can you call me back?""

[Verse 1: Hillary Scott]
Picture perfect memories
Scattered all around the floor
Reachin' for the phone 'cause I can't fight it anymore

[Pre-Chorus: Hillary Scott & Charles Kelley]
And I wonder if I ever cross your mind
For me, it happens all the time

[Chorus: Lady Antebellum]
It's a quarter after one, I'm all alone and I need you now
Said I wouldn't call, but I've lost all control and I need you now
And I don't know how I can do without
I just need you now

[Verse 2: Charles Kelley]
Another shot of whiskey
Can't stop lookin' at the door
Wishing you'd come sweeping in the way you did before

[Pre-Chorus: Lady Antebellum & Charles Kelley]
And I wonder if I ever cross your mind
For me, it happens all the time

[Chorus: Lady Antebellum]
It's a quarter after one, I'm a little drunk and I need you now
Said I wouldn't call, but I've lost all control and I need you now
And I don't know how I can do without
I just need you now
Whoa, oh

[Bridge: Hillary Scott & Charles Kelley]
I guess I'd rather hurt than feel nothin' at all

[Chorus: Hillary Scott & Charles Kelley & Lady Antebellum]
It's a quarter after one, I'm all alone and I need you now
And I said I wouldn't call, but I'm a little drunk and I need you now
And I don't know how I can do without
I just need you now

[Outro: Lady Antebellum & Hillary Scott]
I just need you now
Oh baby, I need you now"
59,Not Afraid,"('Eminem',)",['Boi-1da'],1427621,24,2010,"[Chorus]
I'm not afraid (I'm not afraid)
To take a stand (To take a stand)
Everybody (Everybody)
Come take my hand (Come take my hand)
We'll walk this road together, through the storm
Whatever weather, cold or warm
Just lettin' you know that you're not alone
Holla if you feel like you've been down the same road

[Intro]
Yeah, it's been a ride
I guess I had to go to that place to get to this one
Now some of you might still be in that place
If you're tryna get out, just follow me
I'll get you there

[Verse 1]
You can try and read my lyrics off of this paper before I lay 'em
But you won't take the sting out these words before I say 'em
'Cause ain't no way I'ma let you stop me from causin' mayhem
When I say I'ma do somethin', I do it
I don't give a damn what you think, I'm doin' this for me
So fuck the world, feed it beans
It's gassed up if it thinks it's stoppin' me
I'ma be what I set out to be, without a doubt, undoubtably
And all those who look down on me
I'm tearin' down your balcony
No ifs, ands or buts, don't try to ask him why or how can he
From Infinite down to the last Relapse album he's still shittin'
Whether he's on salary, paid hourly
Until he bows out or he shits his bowels out of him
Whichever comes first, for better or worse
He's married to the game
Like a ""fuck you"" for Christmas, his gift is a curse
Forget the Earth, he's got the urge to pull his dick from the dirt
And fuck the whole universe

[Chorus]
I'm not afraid (I'm not afraid)
To take a stand (To take a stand)
Everybody (Everybody)
Come take my hand (Come take my hand)
We'll walk this road together, through the storm
Whatever weather, cold or warm
Just lettin' you know that you're not alone
Holla if you feel like you've been down the same road

[Verse 2]
Okay, quit playin' with the scissors and shit, and cut the crap
I shouldn't have to rhyme these words in a rhythm
For you to know it's a rap
You said you was king, you lied through your teeth
For that, fuck your feelings
Instead of gettin' crowned, you're gettin' capped
And to the fans, I'll never let you down again, I'm back
I promise to never go back on that promise
In fact, let's be honest, that last Relapse CD was ""ehh""
Perhaps I ran them accents into the ground
Relax, I ain't goin' back to that now
All I'm tryin' to say is get back, click-clack-blaow
'Cause I ain't playin' around
There's a game called circle and I don't know how
I'm way too up to back down
But I think I'm still tryin' to figure this crap out
Thought I had it mapped out, but I guess I didn't
This fuckin' black cloud still follows me around
But it's time to exorcise these demons
These muh'fuckers are doin' jumpin' jacks now

[Chorus]
I'm not afraid (I'm not afraid)
To take a stand (To take a stand)
Everybody (Everybody)
Come take my hand (Come take my hand)
We'll walk this road together, through the storm
Whatever weather, cold or warm
Just lettin' you know that you're not alone
Holla if you feel like you've been down the same road

[Bridge]
And I just can't keep livin' this way
So startin' today
I'm breakin' out of this cage
I'm standin' up, I'ma face my demons
I'm mannin' up, I'ma hold my ground
I've had enough, now I’m so fed up
Time to put my life back together right now

[Verse 3]
It was my decision to get clean, I did it for me
Admittedly I probably did it subliminally for you
So I could come back a brand-new me
You helped see me through
And don't even realize what you did, believe me you
I've been through the wringer
But they can do little to the middle finger
I think I got a tear in my eye, I feel like the king of
My world, haters can make like bees with no stingers
And drop dead: no more beef lingers
No more drama from now on, I promise
To focus solely on handlin' my responsibilities as a father
So I solemnly swear to always treat this roof like my daughters
And raise it, you couldn't lift a single shingle on it
'Cause the way I feel, I'm strong enough to go to the club
Or the corner pub and lift the whole liquor counter up
'Cause I'm raisin' the bar
I'd shoot for the moon, but I'm too busy gazin' at stars
I feel amazin', and I'm—

[Chorus]
I'm not afraid (I'm not afraid)
To take a stand (To take a stand)
Everybody (Everybody)
Come take my hand (Come take my hand)
We'll walk this road together, through the storm
Whatever weather, cold or warm
Just lettin' you know that you're not alone
Holla if you feel like you've been down the same road"
